filename,img_array,label,size,shape,img_dimensions,mode
r5888.jpg,"[[[130 144 157]
  [130 144 157]
  [130 144 157]
  ...
  [103 102 100]
  [ 98  98  96]
  [ 97  97  95]]

 [[130 144 157]
  [130 144 157]
  [130 144 157]
  ...
  [ 86  85  83]
  [ 93  93  91]
  [ 96  96  94]]

 [[130 144 157]
  [130 144 157]
  [130 144 157]
  ...
  [ 79  78  76]
  [ 91  91  89]
  [ 99  99  97]]

 ...

 [[163 164 168]
  [163 164 168]
  [163 164 168]
  ...
  [150 150 152]
  [150 150 152]
  [150 150 152]]

 [[164 165 169]
  [163 164 168]
  [163 164 168]
  ...
  [146 146 148]
  [146 146 148]
  [146 146 148]]

 [[167 168 172]
  [165 166 170]
  [163 164 168]
  ...
  [141 142 146]
  [141 142 146]
  [140 141 145]]]",1,241521,"(217, 371, 3)",3,RGB
r5202.jpg,"[[[153 160 178]
  [149 156 174]
  [127 133 155]
  ...
  [ 92  92  90]
  [153 153 151]
  [214 215 210]]

 [[147 152 171]
  [136 143 161]
  [116 121 141]
  ...
  [142 142 142]
  [128 128 126]
  [170 170 168]]

 [[147 150 167]
  [134 140 156]
  [134 137 156]
  ...
  [209 209 209]
  [178 176 177]
  [165 163 164]]

 ...

 [[197 195 200]
  [217 215 220]
  [232 230 233]
  ...
  [133 135 147]
  [127 130 139]
  [119 122 131]]

 [[182 181 186]
  [193 192 197]
  [207 205 208]
  ...
  [123 126 135]
  [121 121 129]
  [112 112 120]]

 [[173 172 177]
  [175 174 179]
  [190 188 191]
  ...
  [112 115 124]
  [112 112 120]
  [112 113 118]]]",1,1614600,"(598, 900, 3)",3,RGB
r5663.jpg,"[[[229 232 247]
  [230 233 248]
  [230 233 248]
  ...
  [244 247 254]
  [244 247 254]
  [244 247 254]]

 [[229 232 247]
  [230 233 248]
  [230 233 248]
  ...
  [244 247 254]
  [244 247 254]
  [244 247 254]]

 [[229 232 247]
  [230 233 248]
  [230 233 248]
  ...
  [244 247 254]
  [244 247 254]
  [244 247 254]]

 ...

 [[126 126 126]
  [126 126 126]
  [125 125 125]
  ...
  [195 194 200]
  [194 193 199]
  [193 192 198]]

 [[127 127 127]
  [127 127 127]
  [125 125 125]
  ...
  [182 181 187]
  [185 184 190]
  [187 186 192]]

 [[123 123 123]
  [123 123 123]
  [121 121 121]
  ...
  [161 160 166]
  [166 165 171]
  [169 168 174]]]",1,312000,"(260, 400, 3)",3,RGB
r6000.jpg,"[[[102 109 135]
  [102 109 135]
  [100 110 135]
  ...
  [ 87 102 131]
  [ 86 103 131]
  [ 86 103 131]]

 [[102 109 135]
  [102 109 135]
  [100 110 135]
  ...
  [ 87 102 131]
  [ 86 103 131]
  [ 86 103 131]]

 [[100 110 137]
  [100 110 137]
  [100 110 137]
  ...
  [ 87 102 131]
  [ 86 103 131]
  [ 86 103 131]]

 ...

 [[145 143 148]
  [145 143 148]
  [145 143 148]
  ...
  [154 150 149]
  [150 146 145]
  [149 145 144]]

 [[145 143 148]
  [145 143 148]
  [145 143 148]
  ...
  [151 147 146]
  [157 153 152]
  [157 153 152]]

 [[144 142 147]
  [144 142 147]
  [145 143 148]
  ...
  [146 142 141]
  [152 148 147]
  [146 142 141]]]",1,1104204,"(551, 668, 3)",3,RGB
r5115.jpg,"[[[255 250 255]
  [253 248 255]
  [253 248 254]
  ...
  [253 246 253]
  [254 247 254]
  [253 246 253]]

 [[253 248 255]
  [251 246 253]
  [252 247 253]
  ...
  [251 244 251]
  [251 244 251]
  [251 244 251]]

 [[251 246 253]
  [250 245 252]
  [251 246 252]
  ...
  [250 243 250]
  [251 244 251]
  [251 244 251]]

 ...

 [[  4   2   3]
  [  1   0   0]
  [  5   3   4]
  ...
  [  2   2   2]
  [  7   7   7]
  [  0   0   0]]

 [[  5   1   2]
  [ 10   6   7]
  [  3   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  3   0   0]
  [  5   1   2]
  [  7   3   4]
  ...
  [  3   3   3]
  [  2   2   2]
  [  2   2   2]]]",1,362400,"(400, 302, 3)",3,RGB
r5574.jpg,"[[[187 191 203]
  [187 191 203]
  [188 190 203]
  ...
  [ 86 114 161]
  [ 84 112 159]
  [ 84 112 159]]

 [[189 191 204]
  [189 191 204]
  [189 191 204]
  ...
  [ 85 113 161]
  [ 83 111 159]
  [ 83 111 159]]

 [[192 191 205]
  [191 190 204]
  [191 190 204]
  ...
  [ 85 113 163]
  [ 83 111 161]
  [ 83 111 161]]

 ...

 [[227 206 161]
  [226 203 159]
  [228 201 156]
  ...
  [174 135  96]
  [172 133  92]
  [171 132  91]]

 [[229 208 163]
  [230 207 163]
  [236 209 164]
  ...
  [175 136  97]
  [173 134  93]
  [172 133  92]]

 [[244 220 176]
  [247 223 179]
  [253 226 181]
  ...
  [175 133  95]
  [173 131  91]
  [172 130  90]]]",1,5152050,"(1070, 1605, 3)",3,RGB
r5906.jpg,"[[[229 240 242]
  [223 234 236]
  [219 230 232]
  ...
  [192 210 224]
  [192 210 224]
  [192 210 224]]

 [[200 211 213]
  [213 224 226]
  [217 228 230]
  ...
  [192 210 224]
  [192 210 224]
  [192 210 224]]

 [[205 216 220]
  [212 223 227]
  [205 216 220]
  ...
  [192 210 224]
  [192 210 224]
  [192 210 224]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [173 175 174]
  [181 181 183]
  [152 154 153]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [241 241 239]
  [239 237 238]
  [235 235 233]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [221 220 218]
  [197 196 194]
  [221 220 218]]]",1,230400,"(240, 320, 3)",3,RGB
r4968.jpg,"[[[ 61  75 101]
  [ 54  70  96]
  [ 57  72 101]
  ...
  [ 19  27  38]
  [ 16  22  34]
  [ 12  19  29]]

 [[ 58  72  98]
  [ 54  68  94]
  [ 57  73  99]
  ...
  [ 25  33  46]
  [ 20  26  40]
  [ 17  23  35]]

 [[ 54  66  90]
  [ 55  70  93]
  [ 59  75  98]
  ...
  [ 33  42  59]
  [ 29  36  54]
  [ 24  31  47]]

 ...

 [[  4   6   3]
  [  4   6   3]
  [  4   6   5]
  ...
  [  8  10   9]
  [  8  10   9]
  [  7   9   8]]

 [[  2   4   1]
  [  4   6   3]
  [  4   6   5]
  ...
  [  7   9   8]
  [  7   9   8]
  [  7   9   8]]

 [[  2   4   3]
  [  3   5   4]
  [  4   4   6]
  ...
  [  6   8   7]
  [  6   8   7]
  [  6   8   7]]]",1,318000,"(265, 400, 3)",3,RGB
r5169.jpg,"[[[222 225 230]
  [222 225 230]
  [222 225 230]
  ...
  [229 233 236]
  [229 233 236]
  [230 234 237]]

 [[221 226 230]
  [221 226 230]
  [221 226 230]
  ...
  [229 233 236]
  [229 233 236]
  [230 234 237]]

 [[221 226 229]
  [219 227 230]
  [218 225 231]
  ...
  [229 233 236]
  [229 233 236]
  [230 234 237]]

 ...

 [[212 219 227]
  [213 220 228]
  [212 219 227]
  ...
  [196 203 213]
  [207 214 224]
  [209 216 224]]

 [[214 221 229]
  [214 221 229]
  [213 220 228]
  ...
  [211 219 222]
  [212 221 230]
  [213 222 229]]

 [[208 215 223]
  [212 219 227]
  [213 222 229]
  ...
  [212 221 226]
  [196 205 212]
  [212 221 226]]]",1,318000,"(265, 400, 3)",3,RGB
r5508.jpg,"[[[185 205 238]
  [185 205 238]
  [184 204 237]
  ...
  [ 50  76  99]
  [100 153 167]
  [121 174 224]]

 [[185 205 238]
  [185 205 238]
  [184 204 237]
  ...
  [ 30  44  79]
  [ 96 144 156]
  [135 178 220]]

 [[187 206 238]
  [186 205 238]
  [185 204 237]
  ...
  [ 47  73 110]
  [116 164 187]
  [155 190 232]]

 ...

 [[177 192 213]
  [182 197 220]
  [176 192 215]
  ...
  [160 176 210]
  [143 157 196]
  [119 130 160]]

 [[183 198 219]
  [182 197 216]
  [173 191 215]
  ...
  [142 163 194]
  [151 171 208]
  [132 140 179]]

 [[183 195 219]
  [179 196 216]
  [170 187 213]
  ...
  [145 168 199]
  [152 173 204]
  [153 169 202]]]",1,288000,"(240, 400, 3)",3,RGB
r5796.jpg,"[[[ 89  93 104]
  [135 140 146]
  [ 98 106 108]
  ...
  [ 47  53  69]
  [ 42  50  71]
  [ 42  52  77]]

 [[162 163 168]
  [155 158 163]
  [165 168 173]
  ...
  [ 33  40  59]
  [ 43  51  74]
  [ 37  47  74]]

 [[ 82  89  95]
  [ 80  86  98]
  [108 114 128]
  ...
  [ 30  36  62]
  [ 34  41  70]
  [ 30  41  71]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  1   1   1]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",1,336000,"(280, 400, 3)",3,RGB
r5031.jpg,"[[[146 162 188]
  [139 155 181]
  [114 130 155]
  ...
  [188 204 229]
  [175 191 216]
  [160 176 201]]

 [[166 182 208]
  [149 165 191]
  [115 131 156]
  ...
  [199 215 240]
  [204 220 245]
  [167 183 208]]

 [[148 164 190]
  [112 128 154]
  [ 76  92 117]
  ...
  [181 197 222]
  [204 220 245]
  [171 187 212]]

 ...

 [[164 168 203]
  [157 161 196]
  [156 161 193]
  ...
  [ 56  56  58]
  [ 92  92  90]
  [ 65  66  61]]

 [[154 158 195]
  [154 158 193]
  [165 170 202]
  ...
  [ 59  59  61]
  [ 98  97  95]
  [ 72  71  67]]

 [[163 167 204]
  [158 162 197]
  [167 171 206]
  ...
  [ 64  64  66]
  [107 106 104]
  [ 83  82  78]]]",1,360000,"(300, 400, 3)",3,RGB
r5822.jpg,"[[[123 175 255]
  [123 176 255]
  [122 175 255]
  ...
  [ 31  72 160]
  [ 32  72 160]
  [ 32  72 160]]

 [[122 174 255]
  [122 175 255]
  [121 174 254]
  ...
  [ 31  72 160]
  [ 31  71 159]
  [ 31  71 159]]

 [[120 172 255]
  [120 173 253]
  [120 173 253]
  ...
  [ 31  72 160]
  [ 31  71 159]
  [ 31  71 159]]

 ...

 [[ 73 124 205]
  [ 73 124 205]
  [ 73 124 205]
  ...
  [106 127 146]
  [ 81  99 119]
  [ 81  99 119]]

 [[ 77 126 203]
  [ 77 126 203]
  [ 77 126 203]
  ...
  [ 77  95 115]
  [ 46  65  82]
  [ 52  71  88]]

 [[ 78 125 203]
  [ 78 125 203]
  [ 78 125 203]
  ...
  [ 60  78 100]
  [ 64  83 100]
  [ 54  73  90]]]",1,319200,"(400, 266, 3)",3,RGB
r5450.jpg,"[[[ 25 102 192]
  [ 25 102 192]
  [ 28 103 194]
  ...
  [165 174 181]
  [107 118 120]
  [ 89 100 102]]

 [[ 25 100 191]
  [ 24  99 190]
  [ 25 100 191]
  ...
  [155 162 172]
  [118 127 132]
  [100 109 114]]

 [[ 25 100 191]
  [ 23  98 189]
  [ 23  98 189]
  ...
  [161 163 178]
  [150 154 165]
  [126 130 141]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [124 145 188]
  [123 144 187]
  [122 143 186]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [127 149 190]
  [126 147 190]
  [125 146 189]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [130 149 191]
  [128 147 190]
  [127 146 189]]]",1,7652085,"(1421, 1795, 3)",3,RGB
r5326.jpg,"[[[ 10  75 155]
  [ 10  75 155]
  [ 11  76 156]
  ...
  [ 88 105 157]
  [ 63  80 134]
  [ 42  59 113]]

 [[ 10  75 155]
  [ 11  76 156]
  [ 11  76 156]
  ...
  [ 81  98 150]
  [ 87 104 156]
  [ 96 113 167]]

 [[ 11  76 156]
  [ 11  76 156]
  [ 12  77 157]
  ...
  [ 77  97 147]
  [ 82 102 152]
  [ 77  97 148]]

 ...

 [[ 34  57  98]
  [ 49  72 113]
  [ 35  58  99]
  ...
  [ 57  79 118]
  [ 59  81 120]
  [ 62  84 123]]

 [[ 26  49  90]
  [ 60  83 124]
  [ 68  91 132]
  ...
  [110 128 164]
  [115 133 169]
  [122 140 176]]

 [[ 72  95 136]
  [ 88 111 152]
  [ 84 107 148]
  ...
  [194 209 242]
  [193 209 242]
  [193 209 242]]]",1,150975,"(183, 275, 3)",3,RGB
r5481.jpg,"[[[143 143 143]
  [169 169 169]
  [124 124 124]
  ...
  [135 130 136]
  [188 188 190]
  [201 201 203]]

 [[125 125 125]
  [132 132 132]
  [ 95  95  95]
  ...
  [108 103 109]
  [160 160 162]
  [185 185 187]]

 [[110 110 110]
  [109 109 109]
  [148 148 148]
  ...
  [ 82  77  83]
  [131 131 133]
  [170 170 172]]

 ...

 [[204 201 194]
  [192 189 182]
  [189 186 179]
  ...
  [ 43  42  40]
  [ 71  71  73]
  [ 78  78  80]]

 [[202 199 194]
  [169 166 161]
  [164 161 156]
  ...
  [ 50  49  47]
  [ 86  84  85]
  [ 89  87  88]]

 [[192 188 187]
  [180 176 175]
  [179 175 174]
  ...
  [ 69  68  66]
  [ 91  86  83]
  [ 88  83  80]]]",1,1364250,"(535, 850, 3)",3,RGB
r5747.jpg,"[[[ 43 137 191]
  [ 44 138 192]
  [ 45 139 193]
  ...
  [124 161 177]
  [102 142 154]
  [108 148 160]]

 [[ 45 139 193]
  [ 46 140 194]
  [ 47 141 195]
  ...
  [106 143 159]
  [110 149 164]
  [121 160 175]]

 [[ 49 140 195]
  [ 50 141 196]
  [ 50 141 196]
  ...
  [114 151 169]
  [119 156 174]
  [135 172 190]]

 ...

 [[ 76  65  43]
  [ 79  68  46]
  [ 75  64  42]
  ...
  [203 208 201]
  [217 224 217]
  [214 221 213]]

 [[ 66  55  35]
  [ 69  58  36]
  [ 69  58  36]
  ...
  [233 236 229]
  [246 251 244]
  [236 243 235]]

 [[ 82  71  53]
  [ 80  69  49]
  [ 70  62  41]
  ...
  [186 189 180]
  [211 217 207]
  [209 215 205]]]",1,235470,"(235, 334, 3)",3,RGB
r5908.jpg,"[[[131 184 215]
  [130 183 214]
  [130 183 214]
  ...
  [ 92 161 216]
  [ 92 161 216]
  [ 92 161 216]]

 [[131 184 215]
  [131 184 215]
  [131 184 215]
  ...
  [ 92 161 216]
  [ 92 161 216]
  [ 92 161 216]]

 [[132 185 216]
  [132 185 216]
  [132 185 216]
  ...
  [ 92 162 214]
  [ 92 162 214]
  [ 93 163 215]]

 ...

 [[238 241 248]
  [239 242 249]
  [239 242 249]
  ...
  [138 155 171]
  [175 192 208]
  [187 204 220]]

 [[238 241 248]
  [239 242 249]
  [239 242 249]
  ...
  [190 206 222]
  [157 173 189]
  [146 163 179]]

 [[237 240 247]
  [237 240 247]
  [238 241 248]
  ...
  [157 173 189]
  [152 168 184]
  [152 169 185]]]",1,155844,"(148, 351, 3)",3,RGB
r5043.jpg,"[[[ 11  32  79]
  [ 10  31  78]
  [  9  30  77]
  ...
  [ 58  75 105]
  [ 58  73 104]
  [ 58  73 104]]

 [[ 13  34  81]
  [ 12  33  80]
  [ 11  32  79]
  ...
  [ 59  76 106]
  [ 61  76 107]
  [ 61  76 107]]

 [[ 12  34  81]
  [ 11  33  80]
  [ 12  33  80]
  ...
  [ 64  81 111]
  [ 64  79 108]
  [ 64  79 108]]

 ...

 [[  1   0   0]
  [  1   0   0]
  [  0   0   0]
  ...
  [ 54  56 115]
  [ 10  11  76]
  [ 11  12  77]]

 [[  1   0   0]
  [  1   0   0]
  [  0   0   0]
  ...
  [ 39  39 103]
  [ 20  21  86]
  [ 11  12  79]]

 [[  1   0   0]
  [  1   0   0]
  [  0   0   0]
  ...
  [ 95  96 163]
  [ 65  66 133]
  [ 63  64 131]]]",1,232254,"(253, 306, 3)",3,RGB
r5850.jpg,"[[[212 212 212]
  [212 212 212]
  [212 212 212]
  ...
  [218 218 220]
  [218 218 220]
  [218 218 220]]

 [[212 212 212]
  [212 212 212]
  [212 212 212]
  ...
  [218 218 220]
  [215 215 217]
  [215 215 217]]

 [[213 213 213]
  [213 213 213]
  [212 212 212]
  ...
  [218 218 220]
  [218 218 220]
  [218 218 220]]

 ...

 [[242 242 242]
  [243 243 243]
  [242 242 242]
  ...
  [ 57  57  57]
  [158 160 159]
  [ 32  34  33]]

 [[242 242 242]
  [242 242 242]
  [241 241 241]
  ...
  [ 57  57  57]
  [134 136 135]
  [ 92  94  93]]

 [[243 243 243]
  [242 242 242]
  [241 241 241]
  ...
  [ 90  90  90]
  [100 102 101]
  [150 152 151]]]",1,2044056,"(644, 1058, 3)",3,RGB
r5422.jpg,"[[[200 221 242]
  [200 221 242]
  [199 220 241]
  ...
  [143 184 228]
  [144 185 229]
  [147 188 232]]

 [[202 220 242]
  [202 220 242]
  [202 220 242]
  ...
  [143 186 229]
  [142 187 229]
  [143 188 230]]

 [[202 220 242]
  [201 219 241]
  [201 219 241]
  ...
  [141 188 230]
  [139 188 229]
  [139 188 229]]

 ...

 [[211 232 253]
  [181 203 227]
  [171 197 224]
  ...
  [222 227 246]
  [224 229 248]
  [225 230 249]]

 [[196 213 229]
  [195 212 230]
  [226 243 255]
  ...
  [222 227 246]
  [222 227 246]
  [222 227 246]]

 [[227 229 244]
  [244 243 255]
  [239 237 251]
  ...
  [223 228 247]
  [223 228 247]
  [222 227 246]]]",1,2088960,"(680, 1024, 3)",3,RGB
r5385.jpg,"[[[240 243 248]
  [240 243 248]
  [240 243 248]
  ...
  [219 226 242]
  [219 226 242]
  [213 223 235]]

 [[240 243 248]
  [240 243 248]
  [240 243 248]
  ...
  [213 220 236]
  [211 218 234]
  [209 217 230]]

 [[240 243 248]
  [240 243 248]
  [240 243 248]
  ...
  [213 220 236]
  [210 218 231]
  [213 221 232]]

 ...

 [[164 182 186]
  [131 149 153]
  [124 139 146]
  ...
  [120 134 145]
  [132 144 156]
  [135 143 156]]

 [[155 173 177]
  [122 140 144]
  [105 120 127]
  ...
  [114 128 139]
  [133 145 157]
  [131 139 152]]

 [[122 140 144]
  [131 149 153]
  [107 122 129]
  ...
  [103 117 128]
  [127 139 151]
  [104 114 126]]]",1,116265,"(115, 337, 3)",3,RGB
r5881.jpg,"[[[  0  82 178]
  [  0  82 178]
  [  0  84 179]
  ...
  [ 11  78 165]
  [ 13  78 158]
  [ 10  76 152]]

 [[  0  83 179]
  [  0  84 180]
  [  0  86 181]
  ...
  [ 10  77 164]
  [ 11  78 157]
  [ 16  82 158]]

 [[  0  85 180]
  [  0  85 180]
  [  0  86 181]
  ...
  [ 15  83 168]
  [ 10  77 155]
  [  9  77 150]]

 ...

 [[142 159 179]
  [143 160 180]
  [142 159 177]
  ...
  [130 144 153]
  [129 143 152]
  [134 148 157]]

 [[144 161 181]
  [145 162 182]
  [146 163 181]
  ...
  [131 145 154]
  [135 149 158]
  [138 152 161]]

 [[145 162 182]
  [143 160 180]
  [144 163 180]
  ...
  [134 149 156]
  [138 153 160]
  [134 149 156]]]",1,344400,"(287, 400, 3)",3,RGB
r5354.jpg,"[[[ 65  71  85]
  [ 85  91 105]
  [103 108 127]
  ...
  [217 225 244]
  [217 225 244]
  [217 225 244]]

 [[ 36  42  56]
  [ 45  51  65]
  [105 111 127]
  ...
  [217 225 244]
  [217 225 244]
  [217 225 244]]

 [[ 44  50  64]
  [ 69  75  89]
  [ 71  77  93]
  ...
  [216 224 243]
  [217 225 244]
  [217 225 244]]

 ...

 [[ 32  35  40]
  [ 42  45  50]
  [ 37  40  45]
  ...
  [162 164 185]
  [163 165 186]
  [163 165 186]]

 [[ 44  47  54]
  [ 47  50  57]
  [ 32  35  42]
  ...
  [159 161 182]
  [158 160 181]
  [158 160 181]]

 [[ 30  33  40]
  [ 43  46  53]
  [ 43  46  53]
  ...
  [158 160 181]
  [154 156 177]
  [154 156 177]]]",1,213834,"(227, 314, 3)",3,RGB
r4966.jpg,"[[[212 146  94]
  [213 147  95]
  [214 148  96]
  ...
  [162 141 150]
  [161 140 149]
  [160 139 148]]

 [[214 148  96]
  [214 148  96]
  [215 149  97]
  ...
  [157 136 145]
  [157 136 145]
  [156 135 144]]

 [[213 148  94]
  [214 149  95]
  [214 148  96]
  ...
  [163 141 153]
  [165 141 154]
  [166 142 155]]

 ...

 [[218 228 240]
  [219 231 243]
  [216 226 238]
  ...
  [217 226 235]
  [217 226 235]
  [217 226 235]]

 [[215 223 234]
  [210 220 230]
  [206 214 225]
  ...
  [222 231 240]
  [222 231 240]
  [220 229 238]]

 [[220 229 238]
  [212 221 230]
  [201 209 220]
  ...
  [220 229 238]
  [220 229 238]
  [218 227 236]]]",1,300000,"(250, 400, 3)",3,RGB
r5092.jpg,"[[[131 174 219]
  [131 174 219]
  [131 174 219]
  ...
  [156 155 161]
  [157 156 164]
  [158 157 165]]

 [[131 174 219]
  [131 174 219]
  [131 174 219]
  ...
  [158 157 163]
  [159 158 164]
  [160 159 165]]

 [[131 174 219]
  [131 174 219]
  [131 174 219]
  ...
  [161 160 165]
  [163 162 167]
  [164 163 168]]

 ...

 [[208 207 212]
  [207 206 211]
  [207 206 211]
  ...
  [222 218 209]
  [220 216 207]
  [220 216 207]]

 [[209 208 213]
  [209 208 213]
  [209 208 213]
  ...
  [221 217 208]
  [219 215 206]
  [219 215 206]]

 [[208 207 212]
  [208 207 212]
  [207 206 211]
  ...
  [218 214 203]
  [219 215 204]
  [219 215 204]]]",1,1084590,"(585, 618, 3)",3,RGB
r5735.jpg,"[[[254 226 215]
  [254 226 215]
  [253 225 214]
  ...
  [224 206 218]
  [224 206 218]
  [224 206 218]]

 [[254 226 215]
  [254 226 215]
  [254 226 215]
  ...
  [224 206 218]
  [224 206 218]
  [224 206 218]]

 [[253 225 214]
  [254 226 215]
  [254 226 215]
  ...
  [225 207 219]
  [225 207 219]
  [225 207 219]]

 ...

 [[181 164 209]
  [180 163 208]
  [182 165 209]
  ...
  [168 156 202]
  [170 161 208]
  [170 158 206]]

 [[182 165 210]
  [181 164 209]
  [183 166 210]
  ...
  [168 157 200]
  [172 161 204]
  [170 158 204]]

 [[180 164 209]
  [179 163 208]
  [180 164 209]
  ...
  [170 157 200]
  [173 160 203]
  [171 158 202]]]",1,2396871,"(699, 1143, 3)",3,RGB
r5270.jpg,"[[[173 189 222]
  [174 190 223]
  [175 191 224]
  ...
  [168 179 209]
  [167 178 208]
  [167 178 208]]

 [[175 191 224]
  [175 191 224]
  [176 192 225]
  ...
  [168 179 209]
  [168 179 209]
  [168 179 209]]

 [[177 193 226]
  [177 193 226]
  [178 194 227]
  ...
  [169 180 210]
  [168 179 209]
  [168 179 209]]

 ...

 [[132 122 113]
  [185 175 166]
  [113 104  97]
  ...
  [ 89  88  93]
  [108 107 112]
  [121 120 125]]

 [[124 114 105]
  [109  99  90]
  [ 93  84  77]
  ...
  [ 94  93  98]
  [112 111 116]
  [112 111 116]]

 [[ 55  45  36]
  [ 72  62  53]
  [ 78  69  62]
  ...
  [ 97  96 101]
  [100  99 104]
  [112 111 116]]]",1,151716,"(188, 269, 3)",3,RGB
r5611.jpg,"[[[250 250 252]
  [250 250 252]
  [250 250 252]
  ...
  [ 74  68  78]
  [ 74  68  78]
  [ 74  68  78]]

 [[250 250 252]
  [250 250 252]
  [250 250 252]
  ...
  [ 73  67  77]
  [ 73  67  77]
  [ 72  66  76]]

 [[250 250 252]
  [250 250 252]
  [250 250 252]
  ...
  [ 74  68  78]
  [ 72  66  76]
  [ 71  65  75]]

 ...

 [[ 58  56  61]
  [ 57  55  60]
  [ 56  54  59]
  ...
  [103 103 113]
  [101 101 111]
  [100 100 110]]

 [[ 55  53  58]
  [ 55  53  58]
  [ 55  53  58]
  ...
  [103 103 113]
  [100 100 110]
  [ 98  98 108]]

 [[ 56  54  59]
  [ 56  54  59]
  [ 56  54  59]
  ...
  [105 105 115]
  [101 101 111]
  [ 98  98 108]]]",1,36000000,"(3000, 4000, 3)",3,RGB
r6072.jpg,"[[[ 92 100 113]
  [ 79  87 100]
  [ 70  76  88]
  ...
  [113 165 222]
  [114 165 222]
  [115 164 222]]

 [[ 91  99 112]
  [ 97 105 118]
  [105 111 125]
  ...
  [113 165 222]
  [114 165 222]
  [116 165 223]]

 [[120 127 143]
  [110 118 131]
  [ 96 102 116]
  ...
  [115 166 223]
  [115 166 223]
  [116 165 223]]

 ...

 [[ 40  44  55]
  [ 40  44  55]
  [ 38  42  53]
  ...
  [ 49  53  65]
  [ 75  79  90]
  [ 69  73  82]]

 [[ 40  44  53]
  [ 41  45  54]
  [ 43  47  56]
  ...
  [ 44  50  62]
  [ 42  48  60]
  [ 42  46  55]]

 [[ 43  47  56]
  [ 40  44  53]
  [ 37  41  50]
  ...
  [ 35  41  53]
  [ 48  54  66]
  [ 46  50  59]]]",1,288720,"(240, 401, 3)",3,RGB
r5167.jpg,"[[[ 64  62  67]
  [ 63  61  66]
  [ 67  66  74]
  ...
  [139 142 173]
  [135 138 173]
  [142 145 180]]

 [[ 73  70  77]
  [ 73  72  78]
  [ 59  58  66]
  ...
  [151 154 185]
  [147 150 183]
  [157 160 195]]

 [[ 64  63  71]
  [ 70  68  79]
  [ 67  65  76]
  ...
  [142 143 174]
  [137 140 173]
  [146 149 182]]

 ...

 [[ 37  37  27]
  [ 57  57  45]
  [ 61  63  49]
  ...
  [ 49  49  41]
  [ 54  51  46]
  [ 49  46  41]]

 [[ 44  44  32]
  [ 83  84  70]
  [109 112  95]
  ...
  [ 60  57  48]
  [ 54  51  44]
  [ 69  66  59]]

 [[ 91  91  79]
  [ 95  96  82]
  [ 81  84  65]
  ...
  [ 62  59  50]
  [ 55  52  45]
  [ 65  62  55]]]",1,319200,"(266, 400, 3)",3,RGB
r5506.jpg,"[[[ 85  71  70]
  [ 91  77  76]
  [ 95  84  82]
  ...
  [ 97  96 101]
  [ 97  96 101]
  [ 96  95 100]]

 [[ 84  70  69]
  [ 89  75  74]
  [ 94  83  81]
  ...
  [ 96  95 100]
  [ 96  95 100]
  [ 95  94  99]]

 [[ 82  68  67]
  [ 88  74  73]
  [ 92  81  79]
  ...
  [ 94  93  98]
  [ 94  93  98]
  [ 94  93  98]]

 ...

 [[ 57  27  27]
  [ 61  31  29]
  [ 66  36  34]
  ...
  [ 93  92  97]
  [ 93  92  97]
  [ 92  91  96]]

 [[ 62  33  35]
  [ 62  34  33]
  [ 66  36  36]
  ...
  [ 94  93  98]
  [ 93  92  97]
  [ 93  92  97]]

 [[ 68  39  41]
  [ 65  36  38]
  [ 66  36  36]
  ...
  [ 94  93  98]
  [ 93  92  97]
  [ 93  92  97]]]",1,303840,"(240, 422, 3)",3,RGB
r5974.jpg,"[[[226 255 254]
  [226 255 254]
  [226 255 254]
  ...
  [214 254 254]
  [214 254 254]
  [214 254 254]]

 [[226 255 254]
  [226 255 254]
  [226 255 254]
  ...
  [214 254 254]
  [214 254 254]
  [214 254 254]]

 [[226 255 254]
  [226 255 254]
  [226 255 254]
  ...
  [214 254 254]
  [214 254 254]
  [214 254 254]]

 ...

 [[ 44  40  57]
  [ 32  28  45]
  [ 36  29  45]
  ...
  [255 214 177]
  [255 212 173]
  [251 209 167]]

 [[ 24  20  37]
  [ 23  19  36]
  [ 20  13  29]
  ...
  [253 207 171]
  [241 196 157]
  [238 195 153]]

 [[ 40  36  53]
  [ 16  12  29]
  [  3   0  12]
  ...
  [253 207 171]
  [241 196 157]
  [239 194 153]]]",1,319200,"(266, 400, 3)",3,RGB
